Date,Adj Close
10/18/2012,21.972441
10/19/2012,21.672068
10/22/2012,21.642023
10/23/2012,21.349163
10/24/2012,21.296591
10/25/2012,21.40172
10/26/2012,21.356667
10/31/2012,21.386703
11/1/2012,21.544401
11/2/2012,21.356667
11/5/2012,21.364174
11/6/2012,21.529381
11/7/2012,21.161421
11/8/2012,20.921122
11/9/2012,20.943655
11/12/2012,20.951164
11/13/2012,20.93614
11/14/2012,20.680826
11/15/2012,20.605734
11/16/2012,20.703354
11/19/2012,20.981195
11/20/2012,20.996216
11/21/2012,21.041275
11/23/2012,21.304096
11/26/2012,21.259043
11/27/2012,21.198971
11/28/2012,21.364174
11/29/2012,21.409235
11/30/2012,21.484331
12/3/2012,21.334139
12/4/2012,21.334139
12/5/2012,21.40172
12/6/2012,21.491837
12/7/2012,21.596968
12/10/2012,21.61199
12/11/2012,21.717117
12/12/2012,21.672068
12/13/2012,21.559418
12/14/2012,21.536898
12/17/2012,21.672068
12/18/2012,21.852291
12/19/2012,21.709606
12/20/2012,21.807228
12/21/2012,21.64953
12/24/2012,21.564669
12/26/2012,21.458591
12/27/2012,21.43586
12/28/2012,21.185808
12/31/2012,21.473745
1/2/2013,21.935947
1/3/2013,21.920797
1/4/2013,22.034454
1/7/2013,21.958677
1/8/2013,21.882908
1/9/2013,21.981413
1/10/2013,22.117804
1/11/2013,22.132954
1/14/2013,22.193573
1/15/2013,22.239035
1/16/2013,22.208731
1/17/2013,22.428469
1/18/2013,22.466354
1/22/2013,22.511818
1/23/2013,22.542122
1/24/2013,22.633051
1/25/2013,22.731554
1/28/2013,22.731554
1/29/2013,22.860367
1/30/2013,22.769442
1/31/2013,22.663361
2/1/2013,22.883099
2/4/2013,22.663361
2/5/2013,22.837633
2/6/2013,22.875526
2/7/2013,22.867943
2/8/2013,22.920986
2/11/2013,22.913404
2/12/2013,22.951292
2/13/2013,22.936142
2/14/2013,22.951292
2/15/2013,22.974018
2/19/2013,23.133146
2/20/2013,22.981609
2/21/2013,22.92856
2/22/2013,23.095259
2/25/2013,22.79217
2/26/2013,22.951292
2/27/2013,23.193758
2/28/2013,23.140726
3/1/2013,23.22407
3/4/2013,23.33773
3/5/2013,23.504429
3/6/2013,23.527163
3/7/2013,23.542315
3/8/2013,23.640814
3/11/2013,23.709011
3/12/2013,23.701433
3/13/2013,23.754478
3/14/2013,23.82267
3/15/2013,23.769634
3/18/2013,23.677361
3/19/2013,23.73074
3/20/2013,23.913755
3/21/2013,23.806993
3/22/2013,24.005262
3/25/2013,23.921383
3/26/2013,24.142519
3/27/2013,24.142519
3/28/2013,24.241652
4/1/2013,24.188271
4/2/2013,24.287407
4/3/2013,24.089136
4/4/2013,24.173025
4/5/2013,24.081516
4/8/2013,24.211149
4/9/2013,24.333158
4/10/2013,24.554298
4/11/2013,24.592428
4/12/2013,24.584803
4/15/2013,24.11964
4/16/2013,24.424665
4/17/2013,24.234024
4/18/2013,24.180645
4/19/2013,24.478043
4/22/2013,24.607679
4/23/2013,24.81357
4/24/2013,24.752558
4/25/2013,24.790693
4/26/2013,24.775438
4/29/2013,24.92795
4/30/2013,24.966084
5/1/2013,24.790693
5/2/2013,25.011829
5/3/2013,25.225353
5/6/2013,25.202471
5/7/2013,25.309235
5/8/2013,25.324471
5/9/2013,25.293974
5/10/2013,25.354986
5/13/2013,25.377855
5/14/2013,25.644751
5/15/2013,25.843018
5/16/2013,25.675253
5/17/2013,25.904024
5/20/2013,25.881145
5/21/2013,25.942152
5/22/2013,25.80489
5/23/2013,25.736261
5/24/2013,25.789639
5/28/2013,25.934526
5/29/2013,25.629503
5/30/2013,25.667631
5/31/2013,25.316854
6/3/2013,25.560875
6/4/2013,25.438869
6/5/2013,25.118589
6/6/2013,25.263479
6/7/2013,25.606623
6/10/2013,25.598999
6/11/2013,25.415985
6/12/2013,25.225353
6/13/2013,25.507492
6/14/2013,25.40836
6/17/2013,25.591385
6/18/2013,25.766762
6/19/2013,25.377855
6/20/2013,24.760189
6/21/2013,24.920328
6/24/2013,24.716848
6/25/2013,24.84738
6/26/2013,25.154512
6/27/2013,25.246662
6/28/2013,25.10845
7/1/2013,25.262012
7/2/2013,25.223621
7/3/2013,25.223621
7/5/2013,25.415585
7/8/2013,25.584511
7/9/2013,25.791828
7/10/2013,25.807188
7/11/2013,26.183426
7/12/2013,26.183426
7/15/2013,26.267893
7/16/2013,26.175753
7/17/2013,26.229494
7/18/2013,26.290926
7/19/2013,26.283249
7/22/2013,26.27557
7/23/2013,26.313959
7/24/2013,26.229494
7/25/2013,26.252529
7/26/2013,26.27557
7/29/2013,26.206467
7/30/2013,26.24486
7/31/2013,26.260204
8/1/2013,26.482891
8/2/2013,26.498236
8/5/2013,26.452168
8/6/2013,26.390739
8/7/2013,26.329313
8/8/2013,26.413782
8/9/2013,26.313959
8/12/2013,26.24486
8/13/2013,26.298605
8/14/2013,26.114325
8/15/2013,25.715038
8/16/2013,25.638258
8/19/2013,25.553789
8/20/2013,25.561476
8/21/2013,25.377192
8/22/2013,25.561476
8/23/2013,25.76112
8/26/2013,25.60755
8/27/2013,25.29273
8/28/2013,25.377192
8/29/2013,25.384872
8/30/2013,25.331125
9/3/2013,25.323444
9/4/2013,25.52309
9/5/2013,25.507727
9/6/2013,25.507727
9/9/2013,25.738079
9/10/2013,25.937723
9/11/2013,26.06057
9/12/2013,26.006826
9/13/2013,26.16807
9/16/2013,26.36771
9/17/2013,26.459852
9/18/2013,26.766989
9/19/2013,26.782343
9/20/2013,26.544315
9/23/2013,26.444597
9/24/2013,26.382753
9/25/2013,26.243608
9/26/2013,26.31319
9/27/2013,26.166317
9/30/2013,26.011703
10/1/2013,26.135393
10/2/2013,26.050362
10/3/2013,25.826187
10/4/2013,25.93441
10/7/2013,25.787542
10/8/2013,25.602015
10/9/2013,25.617476
10/10/2013,26.158585
10/11/2013,26.328648
10/14/2013,26.429134
10/15/2013,26.23588
10/16/2013,26.537365
10/17/2013,26.761522
10/18/2013,26.769257
10/21/2013,26.730614
10/22/2013,26.923859
10/23/2013,26.892948
10/24/2013,26.985697
10/25/2013,27.1635
10/28/2013,27.302641
10/29/2013,27.503614
10/30/2013,27.318092
10/31/2013,27.31036
11/1/2013,27.364477
11/4/2013,27.457237
11/5/2013,27.434044
11/6/2013,27.696871
11/7/2013,27.379936
11/8/2013,27.627298
11/11/2013,27.627298
11/12/2013,27.588652
11/13/2013,27.750978
11/14/2013,27.928772
11/15/2013,28.006067
11/18/2013,27.951962
11/19/2013,27.913309
11/20/2013,27.820545
11/21/2013,27.982878
11/22/2013,28.098833
11/25/2013,28.052452
11/26/2013,27.998346
11/27/2013,28.029259
11/29/2013,28.006067
12/2/2013,27.874662
12/3/2013,27.83601
12/4/2013,27.750978
12/5/2013,27.635025
12/6/2013,28.029259
12/9/2013,28.060177
12/10/2013,27.897846
12/11/2013,27.673679
12/12/2013,27.472694
12/13/2013,27.457237
12/16/2013,27.596373
12/17/2013,27.526808
12/18/2013,27.982878
12/19/2013,27.951962
12/20/2013,28.11429
12/23/2013,28.144648
12/24/2013,28.238047
12/26/2013,28.440418
12/27/2013,28.448191
12/30/2013,28.455986
12/31/2013,28.533815
1/2/2014,28.253613
1/3/2014,28.29253
1/6/2014,28.191353
1/7/2014,28.347013
1/8/2014,28.245827
1/9/2014,28.29253
1/10/2014,28.378153
1/13/2014,28.035679
1/14/2014,28.27697
1/15/2014,28.339231
1/16/2014,28.347013
1/17/2014,28.206915
1/21/2014,28.230261
1/22/2014,28.27697
1/23/2014,27.988983
1/24/2014,27.506414
1/27/2014,27.428585
1/28/2014,27.59203
1/29/2014,27.304045
1/30/2014,27.413006
1/31/2014,27.265127
2/3/2014,26.626894
2/4/2014,26.673592
2/5/2014,26.665806
2/6/2014,26.938223
2/7/2014,27.265127
2/10/2014,27.327391
2/11/2014,27.630951
2/12/2014,27.646509
2/13/2014,27.747696
2/14/2014,27.950066
2/18/2014,27.872231
2/19/2014,27.732132
2/20/2014,27.942278
2/21/2014,27.872231
2/24/2014,28.020115
2/25/2014,28.05125
2/26/2014,28.05125
2/27/2014,28.191353
2/28/2014,28.323666
3/3/2014,28.121304
3/4/2014,28.510471
3/5/2014,28.424841
3/6/2014,28.432632
3/7/2014,28.510471
3/10/2014,28.4949
3/11/2014,28.409283
3/12/2014,28.455986
3/13/2014,28.152428
3/14/2014,28.12908
3/17/2014,28.378153
3/18/2014,28.51824
3/19/2014,28.339231
3/20/2014,28.471539
3/21/2014,28.432632
3/24/2014,28.407549
3/25/2014,28.595636
3/26/2014,28.485918
3/27/2014,28.517271
3/28/2014,28.681833
3/31/2014,28.877748
4/1/2014,28.956116
4/2/2014,29.050158
4/3/2014,29.081495
4/4/2014,28.854237
4/7/2014,28.689672
4/8/2014,28.791553
4/9/2014,28.995295
4/10/2014,28.587797
4/11/2014,28.407549
4/14/2014,28.587797
4/15/2014,28.799381
4/16/2014,29.050158
4/17/2014,29.20689
4/21/2014,29.277416
4/22/2014,29.269573
4/23/2014,29.20689
4/24/2014,29.152037
4/25/2014,29.042311
4/28/2014,29.332273
4/29/2014,29.340105
4/30/2014,29.402807
5/1/2014,29.300922
5/2/2014,29.308758
5/5/2014,29.300922
5/6/2014,29.120684
5/7/2014,29.35578
5/8/2014,29.371454
5/9/2014,29.434145
5/12/2014,29.575205
5/13/2014,29.622225
5/14/2014,29.528185
5/15/2014,29.246071
5/16/2014,29.347944
5/19/2014,29.340105
5/20/2014,29.183388
5/21/2014,29.402807
5/22/2014,29.41848
5/23/2014,29.481159
5/27/2014,29.551689
5/28/2014,29.543865
5/29/2014,29.669245
5/30/2014,29.794624
6/2/2014,29.786789
6/3/2014,29.731936
6/4/2014,29.716259
6/5/2014,29.904339
6/6/2014,29.990545
6/9/2014,30.037569
6/10/2014,30.053228
6/11/2014,29.927851
6/12/2014,29.755451
6/13/2014,29.912178
6/16/2014,30.053228
6/17/2014,30.068907
6/18/2014,30.264811
6/19/2014,30.35103
6/20/2014,30.437223
6/23/2014,30.404869
6/24/2014,30.223372
6/25/2014,30.30229
6/26/2014,30.239159
6/27/2014,30.286499
6/30/2014,30.199701
7/1/2014,30.341742
7/2/2014,30.38909
7/3/2014,30.539024
7/7/2014,30.491665
7/8/2014,30.381195
7/9/2014,30.468006
7/10/2014,30.420652
7/11/2014,30.428556
7/14/2014,30.5627
7/15/2014,30.523235
7/16/2014,30.775749
7/17/2014,30.46011
7/18/2014,30.67317
7/21/2014,30.633713
7/22/2014,30.688957
7/23/2014,30.688957
7/24/2014,30.67317
7/25/2014,30.554817
7/28/2014,30.507452
7/29/2014,30.373312
7/30/2014,30.247053
7/31/2014,29.678879
8/1/2014,29.607862
8/4/2014,29.757784
8/5/2014,29.481604
8/6/2014,29.536835
8/7/2014,29.402685
8/8/2014,29.718334
8/11/2014,29.781469
8/12/2014,29.765684
8/13/2014,29.947186
8/14/2014,30.033991
8/15/2014,30.049768
8/18/2014,30.254932
8/19/2014,30.38909
8/20/2014,30.491665
8/21/2014,30.58637
8/22/2014,30.491665
8/25/2014,30.594254
8/26/2014,30.610041
8/27/2014,30.633713
8/28/2014,30.625826
8/29/2014,30.696856
9/2/2014,30.60215
9/3/2014,30.6495
9/4/2014,30.67317
9/5/2014,30.815218
9/8/2014,30.720522
9/9/2014,30.57848
9/10/2014,30.641615
9/11/2014,30.665279
9/12/2014,30.47588
9/15/2014,30.57848
9/16/2014,30.799431
9/17/2014,30.838894
9/18/2014,30.996714
9/19/2014,31.099302
9/22/2014,30.927742
9/23/2014,30.713301
9/24/2014,30.959511
9/25/2014,30.562391
9/26/2014,30.74507
9/29/2014,30.729183
9/30/2014,30.625931
10/1/2014,30.236744
10/2/2014,30.181156
10/3/2014,30.459143
10/6/2014,30.482971
10/7/2014,30.077904
10/8/2014,30.546503
10/9/2014,29.998478
10/10/2014,29.736385
10/13/2014,29.323374
10/14/2014,29.347198
10/15/2014,29.172466
10/16/2014,29.077164
10/17/2014,29.434563
10/20/2014,29.688726
10/21/2014,30.101728
10/22/2014,29.942883
10/23/2014,30.149389
10/24/2014,30.427374
10/27/2014,30.443256
10/28/2014,30.70536
10/29/2014,30.75301
10/30/2014,30.84831
10/31/2014,31.229557
11/3/2014,31.197784
11/4/2014,31.245436
11/5/2014,31.380455
11/6/2014,31.51548
11/7/2014,31.555185
11/10/2014,31.634619
11/11/2014,31.642567
11/12/2014,31.674328
11/13/2014,31.737867
11/14/2014,31.745815
11/17/2014,31.77758
11/18/2014,31.888769
11/19/2014,31.92054
11/20/2014,31.999975
11/21/2014,32.134995
11/24/2014,32.055561
11/25/2014,32.031746
11/26/2014,32.150867
11/28/2014,32.158813
12/1/2014,32.063507
12/2/2014,32.222359
12/3/2014,32.262074
12/4/2014,32.206474
12/5/2014,32.230309
12/8/2014,31.992025
12/9/2014,31.809349
12/10/2014,31.348703
12/11/2014,31.475761
12/12/2014,30.967463
12/15/2014,30.832432
12/16/2014,30.713301
12/17/2014,31.253382
12/18/2014,31.96026
12/19/2014,32.047619
12/22/2014,32.243538
12/23/2014,32.379494
12/24/2014,32.339508
12/26/2014,32.387489
12/29/2014,32.323513
12/30/2014,32.179577
12/31/2014,31.867691
1/2/2015,31.835705
1/5/2015,31.387878
1/6/2015,31.195942
1/7/2015,31.563818
1/8/2015,32.147583
1/9/2015,31.899679
1/12/2015,31.723747
1/13/2015,31.651766
1/14/2015,31.499838
1/15/2015,31.379879
1/16/2015,31.80372
1/20/2015,31.835705
1/21/2015,31.971643
1/22/2015,32.347504
1/23/2015,31.939661
1/26/2015,31.971643
1/27/2015,31.483841
1/28/2015,31.076004
1/29/2015,31.379879
1/30/2015,30.876076
2/2/2015,31.307903
2/3/2015,31.795712
2/4/2015,31.71575
2/5/2015,32.02763
2/6/2015,31.987638
2/9/2015,31.835705
2/10/2015,32.163574
2/11/2015,32.163574
2/12/2015,32.419483
2/13/2015,32.53944
2/17/2015,32.523438
2/18/2015,32.451477
2/19/2015,32.395477
2/20/2015,32.507439
2/23/2015,32.443466
2/24/2015,32.603409
2/25/2015,32.603409
2/26/2015,32.547424
2/27/2015,32.491451
3/2/2015,32.643394
3/3/2015,32.47546
3/4/2015,32.299519
3/5/2015,32.291531
3/6/2015,31.779715
3/9/2015,31.907684
3/10/2015,31.42786
3/11/2015,31.331894
3/12/2015,31.603796
3/13/2015,31.45186
3/16/2015,31.811718
3/17/2015,31.651766
3/18/2015,32.003643
3/19/2015,31.80372
3/20/2015,32.123585
3/23/2015,32.163853
3/24/2015,31.954512
3/25/2015,31.527811
3/26/2015,31.471462
3/27/2015,31.584179
3/30/2015,31.962578
3/31/2015,31.729086
4/1/2015,31.551973
4/2/2015,31.608311
4/6/2015,31.857904
4/7/2015,31.849854
4/8/2015,31.849854
4/9/2015,31.970617
4/10/2015,32.107494
4/13/2015,31.946472
4/14/2015,32.043083
4/15/2015,32.220219
4/16/2015,32.163853
4/17/2015,31.817657
4/20/2015,32.155788
4/21/2015,32.091393
4/22/2015,32.228252
4/23/2015,32.228252
4/24/2015,32.316818
4/27/2015,32.228252
4/28/2015,32.381229
4/29/2015,32.228252
4/30/2015,31.970617
5/1/2015,32.252415
5/4/2015,32.284615
5/5/2015,31.99477
5/6/2015,31.865961
5/7/2015,31.962578
5/8/2015,32.373177
5/11/2015,32.228252
5/12/2015,32.131645
5/13/2015,32.163853
5/14/2015,32.510044
5/15/2015,32.566391
5/18/2015,32.550289
5/19/2015,32.469799
5/20/2015,32.469799
5/21/2015,32.518097
5/22/2015,32.357071
5/26/2015,32.075298
5/27/2015,32.29266
5/28/2015,32.268517
5/29/2015,32.131645
6/1/2015,32.107494
6/2/2015,32.067226
6/3/2015,32.059196
6/4/2015,31.753248
6/5/2015,31.568068
6/8/2015,31.431211
6/9/2015,31.447311
6/10/2015,31.78545
6/11/2015,31.882067
6/12/2015,31.624435
6/15/2015,31.423161
6/16/2015,31.600285
6/17/2015,31.704929
6/18/2015,32.018932
6/19/2015,31.857904
6/22/2015,32.073727
6/23/2015,32.016933
6/24/2015,31.781635
6/25/2015,31.684282
6/26/2015,31.676167
6/29/2015,31.091969
6/30/2015,31.067642
7/1/2015,31.278591
7/2/2015,31.270473
7/6/2015,31.156883
7/7/2015,31.46521
7/8/2015,31.059505
7/9/2015,31.059505
7/10/2015,31.375942
7/13/2015,31.716732
7/14/2015,31.797869
7/15/2015,31.700499
7/16/2015,31.903343
7/17/2015,31.757303
7/20/2015,31.74106
7/21/2015,31.505779
7/22/2015,31.359724
7/23/2015,31.22179
7/24/2015,30.88102
7/27/2015,30.751186
7/28/2015,31.197451
7/29/2015,31.424631
7/30/2015,31.40029
7/31/2015,31.286705
8/3/2015,31.181221
8/4/2015,31.173101
8/5/2015,31.319157
8/6/2015,31.13254
8/7/2015,30.994602
8/10/2015,31.392176
8/11/2015,31.181221
8/12/2015,31.278591
8/13/2015,31.181221
8/14/2015,31.294811
8/17/2015,31.392176
8/18/2015,31.286705
8/19/2015,30.994602
8/20/2015,30.556469
8/21/2015,29.688284
8/24/2015,28.58481
8/25/2015,28.097992
8/26/2015,29.120317
8/27/2015,29.753195
8/28/2015,29.785648
8/31/2015,29.623383
9/1/2015,28.811996
9/2/2015,29.315054
9/3/2015,29.428646
9/4/2015,28.95805
9/8/2015,29.663942
9/9/2015,29.201458
9/10/2015,29.29071
9/11/2015,29.412416
9/14/2015,29.266373
9/15/2015,29.672058
9/16/2015,29.93981
9/17/2015,29.9317
9/18/2015,29.452986
9/21/2015,29.623976
9/22/2015,29.321266
9/23/2015,29.247637
9/24/2015,29.239462
9/25/2015,29.321266
9/28/2015,28.85494
9/29/2015,28.961296
9/30/2015,29.411268
10/1/2015,29.370361
10/2/2015,29.85305
10/5/2015,30.425722
10/6/2015,30.499363
10/7/2015,30.77751
10/8/2015,31.112947
10/9/2015,31.112947
10/12/2015,31.047491
10/13/2015,30.883869
10/14/2015,30.77751
10/15/2015,31.080219
10/16/2015,31.252026
10/19/2015,31.202932
10/20/2015,31.14566
10/21/2015,31.063856
10/22/2015,31.824699
10/23/2015,32.127403
10/26/2015,32.045589
10/27/2015,31.922878
10/28/2015,32.209217
10/29/2015,32.119209
10/30/2015,31.988327
11/2/2015,32.331944
11/3/2015,32.43829
11/4/2015,32.331944
11/5/2015,32.184669
11/6/2015,32.102859
11/9/2015,31.759251
11/10/2015,31.791988
11/11/2015,31.775608
11/12/2015,31.333834
11/13/2015,31.055672
11/16/2015,31.562901
11/17/2015,31.579258
11/18/2015,31.890162
11/19/2015,31.963785
11/20/2015,31.98015
11/23/2015,32.029228
11/24/2015,32.168316
11/25/2015,32.127403
11/27/2015,32.151943
11/30/2015,32.078327
12/1/2015,32.348312
12/2/2015,32.061943
12/3/2015,31.677446
12/4/2015,32.250122
12/7/2015,32.094685
12/8/2015,31.800158
12/9/2015,31.701984
12/10/2015,31.808342
12/11/2015,31.292923
12/14/2015,31.530174
12/15/2015,31.824699
12/16/2015,32.184669
12/17/2015,31.734715
12/18/2015,31.194757
12/21/2015,31.43536
12/22/2015,31.764946
12/23/2015,32.168716
12/24/2015,32.086319
12/28/2015,31.995674
12/29/2015,32.317039
12/30/2015,32.135746
12/31/2015,31.773207
1/4/2016,31.410639
1/5/2016,31.591919
1/6/2016,31.212881
1/7/2016,30.56193
1/8/2016,30.232323
1/11/2016,30.290005
1/12/2016,30.471289
1/13/2016,29.886253
1/14/2016,30.388891
1/15/2016,29.754419
1/19/2016,29.787371
1/20/2016,29.334169
1/21/2016,29.589619
1/22/2016,30.141697
1/25/2016,29.812094
1/26/2016,30.314728
1/27/2016,30.141697
1/28/2016,30.35593
1/29/2016,31.048082
2/1/2016,31.03161
2/2/2016,30.537201
2/3/2016,30.800886
2/4/2016,30.809126
2/5/2016,30.47953
2/8/2016,30.42185
2/9/2016,30.372402
2/10/2016,30.207613
2/11/2016,29.894487
2/12/2016,30.372402
2/16/2016,30.74321
2/17/2016,31.188148
2/18/2016,31.196407
2/19/2016,31.146965
2/22/2016,31.49304
2/23/2016,31.237606
2/24/2016,31.377687
2/25/2016,31.731998
2/26/2016,31.525995
2/29/2016,31.278797
3/1/2016,31.839111
3/2/2016,31.995674
3/3/2016,32.069836
3/4/2016,32.193436
3/7/2016,32.300552
3/8/2016,32.102798
3/9/2016,32.325287
3/10/2016,32.325287
3/11/2016,32.671352
3/14/2016,32.613663
3/15/2016,32.621918
3/16/2016,32.803192
3/17/2016,33.091583
3/18/2016,33.149261
3/21/2016,33.197414
3/22/2016,33.131004
3/23/2016,32.948357
3/24/2016,32.973278
3/28/2016,32.981583
3/29/2016,33.272129
3/30/2016,33.346832
3/31/2016,33.28043
4/1/2016,33.413254
4/4/2016,33.33025
4/5/2016,33.172512
4/6/2016,33.43816
4/7/2016,33.131004
4/8/2016,33.255527
4/11/2016,33.131004
4/12/2016,33.404945
4/13/2016,33.546082
4/14/2016,33.487968
4/15/2016,33.496265
4/18/2016,33.720413
4/19/2016,33.770226
4/20/2016,33.662296
4/21/2016,33.446457
4/22/2016,33.43816
4/25/2016,33.454762
4/26/2016,33.504566
4/27/2016,33.72871
4/28/2016,33.429855
4/29/2016,33.222324
5/2/2016,33.421558
5/3/2016,33.247223
5/4/2016,33.1227
5/5/2016,33.139305
5/6/2016,33.321941
5/9/2016,33.321941
5/10/2016,33.695499
5/11/2016,33.43816
5/12/2016,33.529465
5/13/2016,33.189121
5/16/2016,33.487968
5/17/2016,33.164207
5/18/2016,32.964973
5/19/2016,32.93177
5/20/2016,33.05629
5/23/2016,33.023087
5/24/2016,33.413254
5/25/2016,33.620785
5/26/2016,33.662296
5/27/2016,33.753605
5/31/2016,33.687218
6/1/2016,33.761906
6/2/2016,33.79512
6/3/2016,33.844917
6/6/2016,34.035854
6/7/2016,34.160385
6/8/2016,34.268311
6/9/2016,34.284897
6/10/2016,34.135479
6/13/2016,33.869823
6/14/2016,33.886429
6/15/2016,33.828327
6/16/2016,34.01926
6/17/2016,33.944546
6/20/2016,34.201385
6/21/2016,34.285061
6/22/2016,34.201385
6/23/2016,34.611347
6/24/2016,33.632484
6/27/2016,33.189072
6/28/2016,33.607368
6/29/2016,34.084263
6/30/2016,34.669907
7/1/2016,34.703358
7/5/2016,34.586235
7/6/2016,34.703358
7/7/2016,34.653168
7/8/2016,35.113316
7/11/2016,35.272274
7/12/2016,35.456333
7/13/2016,35.540001
7/14/2016,35.682213
7/15/2016,35.665489
7/18/2016,35.698952
7/19/2016,35.707321
7/20/2016,35.832821
7/21/2016,35.707321
7/22/2016,35.916477
7/25/2016,35.841179
7/26/2016,35.866276
7/27/2016,35.673855
7/28/2016,35.59856
7/29/2016,35.657116
8/1/2016,35.548367
8/2/2016,35.322468
8/3/2016,35.339191
8/4/2016,35.397774
8/5/2016,35.59856
8/8/2016,35.59856
8/9/2016,35.615299
8/10/2016,35.606922
8/11/2016,35.799355
8/12/2016,35.77425
8/15/2016,35.874649
8/16/2016,35.665489
8/17/2016,35.724068
8/18/2016,35.832821
